flask,ph,seconds,species
p_h_8_2_7,7.90197998,997018,nanno
p_h_8_2_5,7.772629395,997018,nanno
p_h_7_6_6,7.660710449,997018,nanno
p_h_7_6_4,7.574222412,997078,nanno
p_h_8_2_7,7.900911865,997078,nanno
p_h_8_2_5,7.772629395,997078,nanno
p_h_7_6_6,7.660710449,997078,nanno
p_h_7_6_4,7.574222412,997138,nanno
p_h_8_2_7,7.898775635,997138,nanno
p_h_8_2_5,7.771561279,997138,nanno
p_h_7_6_6,7.659642334,997138,nanno
p_h_7_6_4,7.574222412,997198,nanno
p_h_8_2_7,7.893435059,997198,nanno
p_h_8_2_5,7.771561279,997198,nanno
p_h_7_6_6,7.656437988,997198,nanno
p_h_7_6_4,7.576358643,997258,nanno
p_h_8_2_7,7.895571289,997258,nanno
p_h_8_2_5,7.771561279,997258,nanno
p_h_7_6_6,7.658574219,997258,nanno
p_h_7_6_4,7.577426758,997318,nanno
p_h_8_2_7,7.89770752,997318,nanno
p_h_8_2_5,7.772629395,997318,nanno
p_h_7_6_6,7.659642334,997318,nanno
p_h_7_6_4,7.580631104,997378,nanno
p_h_8_2_7,7.900911865,997378,nanno
p_h_8_2_5,7.772629395,997378,nanno
p_h_7_6_6,7.661778564,997378,nanno
p_h_7_6_4,7.582767334,997438,nanno
p_h_8_2_7,7.90197998,997438,nanno
p_h_8_2_5,7.77369751,997438,nanno
p_h_7_6_6,7.66498291,997438,nanno
p_h_7_6_4,7.58597168,997498,nanno
p_h_8_2_7,7.905184326,997498,nanno
p_h_8_2_5,7.774765625,997498,nanno
p_h_7_6_6,7.667119141,997498,nanno
p_h_7_6_4,7.589176025,997558,nanno
p_h_8_2_7,7.908388672,997558,nanno
p_h_8_2_5,7.77583374,997558,nanno
p_h_7_6_6,7.670323486,997558,nanno
p_h_7_6_4,7.592380371,997618,nanno
p_h_8_2_7,7.919069824,997618,nanno
p_h_8_2_5,7.776901855,997618,nanno
p_h_7_6_6,7.675664063,997618,nanno
p_h_7_6_4,7.594516602,997678,nanno
p_h_8_2_7,7.919069824,997678,nanno
p_h_8_2_5,7.777969971,997678,nanno
p_h_7_6_6,7.678868408,997678,nanno
p_h_7_6_4,7.595584717,997738,nanno
p_h_8_2_7,7.918001709,997738,nanno
p_h_8_2_5,7.776901855,997738,nanno
p_h_7_6_6,7.679936523,997738,nanno
p_h_7_6_4,7.595584717,997798,nanno
p_h_8_2_7,7.915865479,997798,nanno
p_h_8_2_5,7.776901855,997798,nanno
p_h_7_6_6,7.679936523,997798,nanno
p_h_7_6_4,7.596652832,997858,nanno
p_h_8_2_7,7.913729248,997858,nanno
p_h_8_2_5,7.776901855,997858,nanno
p_h_7_6_6,7.678868408,997858,nanno
p_h_7_6_4,7.596652832,997918,nanno
p_h_8_2_7,7.909456787,997918,nanno
p_h_8_2_5,7.77583374,997918,nanno
p_h_7_6_6,7.675664063,997918,nanno
p_h_7_6_4,7.596652832,997978,nanno
p_h_8_2_7,7.906252441,997978,nanno
p_h_8_2_5,7.774765625,997978,nanno
p_h_7_6_6,7.674595947,997978,nanno
p_h_7_6_4,7.596652832,998038,nanno
p_h_8_2_7,7.908388672,998038,nanno
p_h_8_2_5,7.774765625,998038,nanno
p_h_7_6_6,7.674595947,998038,nanno
p_h_7_6_4,7.597720947,998098,nanno
p_h_8_2_7,7.907320557,998098,nanno
p_h_8_2_5,7.774765625,998098,nanno
p_h_7_6_6,7.674595947,998098,nanno
p_h_7_6_4,7.597720947,998158,nanno
p_h_8_2_7,7.906252441,998158,nanno
p_h_8_2_5,7.774765625,998158,nanno
p_h_7_6_6,7.673527832,998158,nanno
p_h_7_6_4,7.597720947,998218,nanno
p_h_8_2_7,7.905184326,998218,nanno
p_h_8_2_5,7.774765625,998218,nanno
p_h_7_6_6,7.672459717,998218,nanno
p_h_7_6_4,7.598789063,998278,nanno
p_h_8_2_7,7.904116211,998278,nanno
p_h_8_2_5,7.77369751,998278,nanno
p_h_7_6_6,7.672459717,998278,nanno
p_h_7_6_4,7.598789063,998338,nanno
p_h_8_2_7,7.906252441,998338,nanno
p_h_8_2_5,7.774765625,998338,nanno
p_h_7_6_6,7.672459717,998338,nanno
p_h_7_6_4,7.599857178,998398,nanno
p_h_8_2_7,7.911593018,998398,nanno
p_h_8_2_5,7.774765625,998398,nanno
p_h_7_6_6,7.675664063,998398,nanno
p_h_7_6_4,7.599857178,998458,nanno
p_h_8_2_7,7.908388672,998458,nanno
p_h_8_2_5,7.774765625,998458,nanno
p_h_7_6_6,7.674595947,998458,nanno
p_h_7_6_4,7.600925293,998518,nanno
p_h_8_2_7,7.906252441,998518,nanno
p_h_8_2_5,7.77369751,998518,nanno
p_h_7_6_6,7.672459717,998518,nanno
p_h_7_6_4,7.600925293,998578,nanno
p_h_8_2_7,7.904116211,998578,nanno
p_h_8_2_5,7.77369751,998578,nanno
p_h_7_6_6,7.671391602,998578,nanno
p_h_7_6_4,7.600925293,998638,nanno
p_h_8_2_7,7.903048096,998638,nanno
p_h_8_2_5,7.772629395,998638,nanno
p_h_7_6_6,7.670323486,998638,nanno
p_h_7_6_4,7.600925293,998698,nanno
p_h_8_2_7,7.90197998,998698,nanno
p_h_8_2_5,7.772629395,998698,nanno
p_h_7_6_6,7.670323486,998698,nanno
p_h_7_6_4,7.601993408,998758,nanno
p_h_8_2_7,7.89770752,998758,nanno
p_h_8_2_5,7.772629395,998758,nanno
p_h_7_6_6,7.669255371,998758,nanno
p_h_7_6_4,7.601993408,998818,nanno
p_h_8_2_7,7.894503174,998818,nanno
p_h_8_2_5,7.771561279,998818,nanno
p_h_7_6_6,7.667119141,998818,nanno
p_h_7_6_4,7.603061523,998878,nanno
p_h_8_2_7,7.89770752,998878,nanno
p_h_8_2_5,7.771561279,998878,nanno
p_h_7_6_6,7.668187256,998878,nanno
p_h_7_6_4,7.605197754,998938,nanno
p_h_8_2_7,7.898775635,998938,nanno
p_h_8_2_5,7.772629395,998938,nanno
p_h_7_6_6,7.669255371,998938,nanno
p_h_7_6_4,7.607333984,998998,nanno
p_h_8_2_7,7.900911865,998998,nanno
p_h_8_2_5,7.77369751,998998,nanno
p_h_7_6_6,7.672459717,998998,nanno
p_h_7_6_4,7.609470215,999058,nanno
p_h_8_2_7,7.904116211,999058,nanno
p_h_8_2_5,7.77369751,999058,nanno
p_h_7_6_6,7.675664063,999058,nanno
p_h_7_6_4,7.612674561,999118,nanno
p_h_8_2_7,7.907320557,999118,nanno
p_h_8_2_5,7.774765625,999118,nanno
p_h_7_6_6,7.678868408,999118,nanno
p_h_7_6_4,7.615878906,999178,nanno
p_h_8_2_7,7.911593018,999178,nanno
p_h_8_2_5,7.77583374,999178,nanno
p_h_7_6_6,7.682072754,999178,nanno
p_h_7_6_4,7.619083252,999238,nanno
p_h_8_2_7,7.920137939,999238,nanno
p_h_8_2_5,7.777969971,999238,nanno
p_h_7_6_6,7.68741333,999238,nanno
p_h_7_6_4,7.621219482,999298,nanno
p_h_8_2_7,7.920137939,999298,nanno
p_h_8_2_5,7.777969971,999298,nanno
p_h_7_6_6,7.689549561,999298,nanno
p_h_7_6_4,7.622287598,999358,nanno
p_h_8_2_7,7.918001709,999358,nanno
p_h_8_2_5,7.776901855,999358,nanno
p_h_7_6_6,7.689549561,999358,nanno
p_h_7_6_4,7.622287598,999418,nanno
p_h_8_2_7,7.915865479,999418,nanno
p_h_8_2_5,7.776901855,999418,nanno
p_h_7_6_6,7.689549561,999418,nanno
p_h_7_6_4,7.623355713,999478,nanno
p_h_8_2_7,7.913729248,999478,nanno
p_h_8_2_5,7.776901855,999478,nanno
p_h_7_6_6,7.688481445,999478,nanno
p_h_7_6_4,7.623355713,999538,nanno
p_h_8_2_7,7.912661133,999538,nanno
p_h_8_2_5,7.77583374,999538,nanno
p_h_7_6_6,7.68741333,999538,nanno
p_h_7_6_4,7.623355713,999598,nanno
p_h_8_2_7,7.912661133,999598,nanno
p_h_8_2_5,7.77583374,999598,nanno
p_h_7_6_6,7.68741333,999598,nanno
p_h_7_6_4,7.623355713,999658,nanno
p_h_8_2_7,7.910524902,999658,nanno
p_h_8_2_5,7.77583374,999658,nanno
p_h_7_6_6,7.686345215,999658,nanno
p_h_7_6_4,7.623355713,999718,nanno
p_h_8_2_7,7.909456787,999718,nanno
p_h_8_2_5,7.774765625,999718,nanno
p_h_7_6_6,7.6852771,999718,nanno
p_h_7_6_4,7.624423828,999778,nanno
p_h_8_2_7,7.907320557,999778,nanno
p_h_8_2_5,7.774765625,999778,nanno
p_h_7_6_6,7.684208984,999778,nanno
p_h_7_6_4,7.624423828,999838,nanno
p_h_8_2_7,7.906252441,999838,nanno
p_h_8_2_5,7.774765625,999838,nanno
p_h_7_6_6,7.682072754,999838,nanno
p_h_7_6_4,7.624423828,999898,nanno
p_h_8_2_7,7.905184326,999898,nanno
p_h_8_2_5,7.774765625,999898,nanno
p_h_7_6_6,7.682072754,999898,nanno
p_h_7_6_4,7.624423828,999958,nanno
p_h_8_2_7,7.904116211,999958,nanno
p_h_8_2_5,7.774765625,999958,nanno
p_h_7_6_6,7.681004639,999958,nanno
p_h_7_6_4,7.624423828,1000018,nanno
p_h_8_2_7,7.904116211,1000018,nanno
p_h_8_2_5,7.77369751,1000018,nanno
p_h_7_6_6,7.681004639,1000018,nanno
p_h_7_6_4,7.625491943,1000078,nanno
p_h_8_2_7,7.903048096,1000078,nanno
p_h_8_2_5,7.77369751,1000078,nanno
p_h_7_6_6,7.679936523,1000078,nanno
p_h_7_6_4,7.625491943,1000138,nanno
p_h_8_2_7,7.90197998,1000138,nanno
p_h_8_2_5,7.77369751,1000138,nanno
p_h_7_6_6,7.679936523,1000138,nanno
p_h_7_6_4,7.625491943,1000198,nanno
p_h_8_2_7,7.900911865,1000198,nanno
p_h_8_2_5,7.77369751,1000198,nanno
p_h_7_6_6,7.679936523,1000198,nanno
p_h_7_6_4,7.625491943,1000258,nanno
p_h_8_2_7,7.900911865,1000258,nanno
p_h_8_2_5,7.772629395,1000258,nanno
p_h_7_6_6,7.678868408,1000258,nanno
p_h_7_6_4,7.625491943,1000318,nanno
p_h_8_2_7,7.89984375,1000318,nanno
p_h_8_2_5,7.772629395,1000318,nanno
p_h_7_6_6,7.678868408,1000318,nanno
p_h_7_6_4,7.626560059,1000378,nanno
p_h_8_2_7,7.898775635,1000378,nanno
p_h_8_2_5,7.772629395,1000378,nanno
p_h_7_6_6,7.677800293,1000378,nanno
p_h_7_6_4,7.626560059,1000438,nanno
p_h_8_2_7,7.896639404,1000438,nanno
p_h_8_2_5,7.771561279,1000438,nanno
p_h_7_6_6,7.677800293,1000438,nanno
p_h_7_6_4,7.626560059,1000498,nanno
p_h_8_2_7,7.891298828,1000498,nanno
p_h_8_2_5,7.771561279,1000498,nanno
p_h_7_6_6,7.675664063,1000498,nanno
p_h_7_6_4,7.627628174,1000558,nanno
p_h_8_2_7,7.893435059,1000558,nanno
p_h_8_2_5,7.771561279,1000558,nanno
p_h_7_6_6,7.675664063,1000558,nanno
p_h_7_6_4,7.628696289,1000618,nanno
p_h_8_2_7,7.895571289,1000618,nanno
p_h_8_2_5,7.771561279,1000618,nanno
p_h_7_6_6,7.676732178,1000618,nanno
p_h_7_6_4,7.63083252,1000678,nanno
p_h_8_2_7,7.898775635,1000678,nanno
p_h_8_2_5,7.772629395,1000678,nanno
p_h_7_6_6,7.678868408,1000678,nanno
p_h_7_6_4,7.634036865,1000738,nanno
p_h_8_2_7,7.898775635,1000738,nanno
p_h_8_2_5,7.77369751,1000738,nanno
p_h_7_6_6,7.681004639,1000738,nanno
p_h_7_6_4,7.636173096,1000798,nanno
p_h_8_2_7,7.904116211,1000798,nanno
p_h_8_2_5,7.774765625,1000798,nanno
p_h_7_6_6,7.6852771,1000798,nanno
p_h_7_6_4,7.639377441,1000858,nanno
p_h_8_2_7,7.906252441,1000858,nanno
p_h_8_2_5,7.77583374,1000858,nanno
p_h_7_6_6,7.682072754,1000858,nanno
p_h_7_6_4,7.642581787,1000918,nanno
p_h_8_2_7,7.916933594,1000918,nanno
p_h_8_2_5,7.776901855,1000918,nanno
p_h_7_6_6,7.228123779,1000918,nanno
p_h_7_6_4,7.643649902,1000978,nanno
p_h_8_2_7,7.916933594,1000978,nanno
p_h_8_2_5,7.777969971,1000978,nanno
p_h_7_6_6,6.783787842,1000978,nanno
p_h_7_6_4,7.644718018,1001038,nanno
p_h_8_2_7,7.914797363,1001038,nanno
p_h_8_2_5,7.776901855,1001038,nanno
p_h_7_6_6,6.631047363,1001038,nanno
p_h_7_6_4,7.645786133,1001098,nanno
p_h_8_2_7,7.912661133,1001098,nanno
p_h_8_2_5,7.776901855,1001098,nanno
p_h_7_6_6,6.540257568,1001098,nanno
p_h_7_6_4,7.645786133,1001158,nanno
p_h_8_2_7,7.911593018,1001158,nanno
p_h_8_2_5,7.776901855,1001158,nanno
p_h_7_6_6,6.479375,1001158,nanno
p_h_7_6_4,7.645786133,1001218,nanno
p_h_8_2_7,7.909456787,1001218,nanno
p_h_8_2_5,7.77583374,1001218,nanno
p_h_7_6_6,6.435582275,1001218,nanno
p_h_7_6_4,7.645786133,1001278,nanno
p_h_8_2_7,7.908388672,1001278,nanno
p_h_8_2_5,7.77583374,1001278,nanno
p_h_7_6_6,6.401402588,1001278,nanno
p_h_7_6_4,7.645786133,1001338,nanno
p_h_8_2_7,7.907320557,1001338,nanno
p_h_8_2_5,7.77583374,1001338,nanno
p_h_7_6_6,6.375767822,1001338,nanno
p_h_7_6_4,7.645786133,1001398,nanno
p_h_8_2_7,7.906252441,1001398,nanno
p_h_8_2_5,7.77583374,1001398,nanno
p_h_7_6_6,6.354405518,1001398,nanno
p_h_7_6_4,7.645786133,1001458,nanno
p_h_8_2_7,7.905184326,1001458,nanno
p_h_8_2_5,7.774765625,1001458,nanno
p_h_7_6_6,6.335179443,1001458,nanno
p_h_7_6_4,7.645786133,1001518,nanno
p_h_8_2_7,7.904116211,1001518,nanno
p_h_8_2_5,7.774765625,1001518,nanno
p_h_7_6_6,6.319157715,1001518,nanno
p_h_7_6_4,7.645786133,1001578,nanno
p_h_8_2_7,7.904116211,1001578,nanno
p_h_8_2_5,7.774765625,1001578,nanno
p_h_7_6_6,6.305272217,1001578,nanno
p_h_7_6_4,7.646854248,1001638,nanno
p_h_8_2_7,7.903048096,1001638,nanno
p_h_8_2_5,7.774765625,1001638,nanno
p_h_7_6_6,6.293522949,1001638,nanno
p_h_7_6_4,7.646854248,1001698,nanno
p_h_8_2_7,7.90197998,1001698,nanno
p_h_8_2_5,7.77369751,1001698,nanno
p_h_7_6_6,6.282841797,1001698,nanno
p_h_7_6_4,7.646854248,1001758,nanno
p_h_8_2_7,7.90197998,1001758,nanno
p_h_8_2_5,7.77369751,1001758,nanno
p_h_7_6_6,6.27322876,1001758,nanno
p_h_7_6_4,7.646854248,1001818,nanno
p_h_8_2_7,7.900911865,1001818,nanno
p_h_8_2_5,7.77369751,1001818,nanno
p_h_7_6_6,6.263615723,1001818,nanno
p_h_7_6_4,7.646854248,1001878,nanno
p_h_8_2_7,7.89984375,1001878,nanno
p_h_8_2_5,7.77369751,1001878,nanno
p_h_7_6_6,6.254002686,1001878,nanno
p_h_7_6_4,7.646854248,1001938,nanno
p_h_8_2_7,7.89984375,1001938,nanno
p_h_8_2_5,7.772629395,1001938,nanno
p_h_7_6_6,6.245457764,1001938,nanno
p_h_7_6_4,7.647922363,1001998,nanno
p_h_8_2_7,7.898775635,1001998,nanno
p_h_8_2_5,7.772629395,1001998,nanno
p_h_7_6_6,6.237980957,1001998,nanno
p_h_7_6_4,7.647922363,1002058,nanno
p_h_8_2_7,7.89770752,1002058,nanno
p_h_8_2_5,7.772629395,1002058,nanno
p_h_7_6_6,6.231572266,1002058,nanno
p_h_7_6_4,7.647922363,1002118,nanno
p_h_8_2_7,7.895571289,1002118,nanno
p_h_8_2_5,7.771561279,1002118,nanno
p_h_7_6_6,6.225163574,1002118,nanno
p_h_7_6_4,7.647922363,1002178,nanno
p_h_8_2_7,7.890230713,1002178,nanno
p_h_8_2_5,7.771561279,1002178,nanno
p_h_7_6_6,6.217686768,1002178,nanno
p_h_7_6_4,7.648990479,1002238,nanno
p_h_8_2_7,7.892366943,1002238,nanno
p_h_8_2_5,7.771561279,1002238,nanno
p_h_7_6_6,6.213414307,1002238,nanno
p_h_7_6_4,7.650058594,1002298,nanno
p_h_8_2_7,7.894503174,1002298,nanno
p_h_8_2_5,7.772629395,1002298,nanno
p_h_7_6_6,6.211278076,1002298,nanno
p_h_7_6_4,7.652194824,1002358,nanno
p_h_8_2_7,7.89770752,1002358,nanno
p_h_8_2_5,7.772629395,1002358,nanno
p_h_7_6_6,6.209141846,1002358,nanno
p_h_7_6_4,7.654331055,1002418,nanno
p_h_8_2_7,7.896639404,1002418,nanno
p_h_8_2_5,7.772629395,1002418,nanno
p_h_7_6_6,6.20380127,1002418,nanno
p_h_7_6_4,7.656467285,1002478,nanno
p_h_8_2_7,7.900911865,1002478,nanno
p_h_8_2_5,7.77369751,1002478,nanno
p_h_7_6_6,6.20380127,1002478,nanno
p_h_7_6_4,7.659671631,1002538,nanno
p_h_8_2_7,7.904116211,1002538,nanno
p_h_8_2_5,7.774765625,1002538,nanno
p_h_7_6_6,6.204869385,1002538,nanno
p_h_7_6_4,7.662875977,1002598,nanno
p_h_8_2_7,7.911593018,1002598,nanno
p_h_8_2_5,7.776901855,1002598,nanno
p_h_7_6_6,6.210209961,1002598,nanno
p_h_7_6_4,7.665012207,1002658,nanno
p_h_8_2_7,7.912661133,1002658,nanno
p_h_8_2_5,7.776901855,1002658,nanno
p_h_7_6_6,6.20807373,1002658,nanno
p_h_7_6_4,7.668216553,1002718,nanno
p_h_8_2_7,7.916933594,1002718,nanno
p_h_8_2_5,7.777969971,1002718,nanno
p_h_7_6_6,6.207005615,1002718,nanno
p_h_7_6_4,7.669284668,1002778,nanno
p_h_8_2_7,7.920137939,1002778,nanno
p_h_8_2_5,7.777969971,1002778,nanno
p_h_7_6_6,6.2059375,1002778,nanno
p_h_7_6_4,7.670352783,1002838,nanno
p_h_8_2_7,7.928682861,1002838,nanno
p_h_8_2_5,7.779038086,1002838,nanno
p_h_7_6_6,6.207005615,1002838,nanno
p_h_7_6_4,7.670352783,1002898,nanno
p_h_8_2_7,7.926546631,1002898,nanno
p_h_8_2_5,7.777969971,1002898,nanno
p_h_7_6_6,6.202733154,1002898,nanno
p_h_7_6_4,7.670352783,1002958,nanno
p_h_8_2_7,7.9244104,1002958,nanno
p_h_8_2_5,7.777969971,1002958,nanno
p_h_7_6_6,6.199528809,1002958,nanno
p_h_7_6_4,7.670352783,1003018,nanno
p_h_8_2_7,7.923342285,1003018,nanno
p_h_8_2_5,7.777969971,1003018,nanno
p_h_7_6_6,6.196324463,1003018,nanno
p_h_7_6_4,7.670352783,1003078,nanno
p_h_8_2_7,7.92227417,1003078,nanno
p_h_8_2_5,7.776901855,1003078,nanno
p_h_7_6_6,6.194188232,1003078,nanno
p_h_7_6_4,7.670352783,1003138,nanno
p_h_8_2_7,7.921206055,1003138,nanno
p_h_8_2_5,7.776901855,1003138,nanno
p_h_7_6_6,6.192052002,1003138,nanno
p_h_7_6_4,7.670352783,1003198,nanno
p_h_8_2_7,7.921206055,1003198,nanno
p_h_8_2_5,7.776901855,1003198,nanno
p_h_7_6_6,6.189915771,1003198,nanno
p_h_7_6_4,7.670352783,1003258,nanno
p_h_8_2_7,7.921206055,1003258,nanno
p_h_8_2_5,7.776901855,1003258,nanno
p_h_7_6_6,6.187779541,1003258,nanno
p_h_7_6_4,7.670352783,1003318,nanno
p_h_8_2_7,7.921206055,1003318,nanno
p_h_8_2_5,7.776901855,1003318,nanno
p_h_7_6_6,6.185643311,1003318,nanno
p_h_7_6_4,7.670352783,1003378,nanno
p_h_8_2_7,7.920137939,1003378,nanno
p_h_8_2_5,7.776901855,1003378,nanno
p_h_7_6_6,6.184575195,1003378,nanno
p_h_7_6_4,7.671420898,1003438,nanno
p_h_8_2_7,7.920137939,1003438,nanno
p_h_8_2_5,7.776901855,1003438,nanno
p_h_7_6_6,6.18350708,1003438,nanno
p_h_7_6_4,7.671420898,1003498,nanno
p_h_8_2_7,7.919069824,1003498,nanno
p_h_8_2_5,7.77583374,1003498,nanno
p_h_7_6_6,6.18137085,1003498,nanno
p_h_7_6_4,7.671420898,1003558,nanno
p_h_8_2_7,7.919069824,1003558,nanno
p_h_8_2_5,7.77583374,1003558,nanno
p_h_7_6_6,6.180302734,1003558,nanno
p_h_7_6_4,7.671420898,1003618,nanno
p_h_8_2_7,7.919069824,1003618,nanno
p_h_8_2_5,7.77583374,1003618,nanno
p_h_7_6_6,6.180302734,1003618,nanno
p_h_7_6_4,7.671420898,1003678,nanno
p_h_8_2_7,7.918001709,1003678,nanno
p_h_8_2_5,7.77583374,1003678,nanno
p_h_7_6_6,6.179234619,1003678,nanno
p_h_7_6_4,7.671420898,1003738,nanno
p_h_8_2_7,7.914797363,1003738,nanno
p_h_8_2_5,7.774765625,1003738,nanno
p_h_7_6_6,6.178166504,1003738,nanno
p_h_7_6_4,7.671420898,1003798,nanno
p_h_8_2_7,7.910524902,1003798,nanno
p_h_8_2_5,7.774765625,1003798,nanno
p_h_7_6_6,6.176030273,1003798,nanno
p_h_7_6_4,7.672489014,1003858,nanno
p_h_8_2_7,7.913729248,1003858,nanno
p_h_8_2_5,7.774765625,1003858,nanno
p_h_7_6_6,6.177098389,1003858,nanno
p_h_7_6_4,7.674625244,1003918,nanno
p_h_8_2_7,7.915865479,1003918,nanno
p_h_8_2_5,7.77583374,1003918,nanno
p_h_7_6_6,6.179234619,1003918,nanno
p_h_7_6_4,7.676761475,1003978,nanno
p_h_8_2_7,7.919069824,1003978,nanno
p_h_8_2_5,7.776901855,1003978,nanno
p_h_7_6_6,6.18137085,1003978,nanno
p_h_7_6_4,7.678897705,1004038,nanno
p_h_8_2_7,7.921206055,1004038,nanno
p_h_8_2_5,7.777969971,1004038,nanno
p_h_7_6_6,6.184575195,1004038,nanno
p_h_7_6_4,7.681033936,1004098,nanno
p_h_8_2_7,7.9244104,1004098,nanno
p_h_8_2_5,7.777969971,1004098,nanno
p_h_7_6_6,6.187779541,1004098,nanno
p_h_7_6_4,7.684238281,1004158,nanno
p_h_8_2_7,7.927614746,1004158,nanno
p_h_8_2_5,7.779038086,1004158,nanno
p_h_7_6_6,6.190983887,1004158,nanno
p_h_7_6_4,7.687442627,1004218,nanno
p_h_8_2_7,7.939364014,1004218,nanno
p_h_8_2_5,7.781174316,1004218,nanno
p_h_7_6_6,6.197392578,1004218,nanno
p_h_7_6_4,7.689578857,1004278,nanno
p_h_8_2_7,7.939364014,1004278,nanno
p_h_8_2_5,7.781174316,1004278,nanno
p_h_7_6_6,6.201665039,1004278,nanno
p_h_7_6_4,7.690646973,1004338,nanno
p_h_8_2_7,7.938295898,1004338,nanno
p_h_8_2_5,7.781174316,1004338,nanno
p_h_7_6_6,6.202733154,1004338,nanno
p_h_7_6_4,7.690646973,1004398,nanno
p_h_8_2_7,7.936159668,1004398,nanno
p_h_8_2_5,7.781174316,1004398,nanno
p_h_7_6_6,6.202733154,1004398,nanno
p_h_7_6_4,7.690646973,1004458,nanno
p_h_8_2_7,7.934023438,1004458,nanno
p_h_8_2_5,7.780106201,1004458,nanno
p_h_7_6_6,6.20380127,1004458,nanno
p_h_7_6_4,7.690646973,1004518,nanno
p_h_8_2_7,7.932955322,1004518,nanno
p_h_8_2_5,7.780106201,1004518,nanno
p_h_7_6_6,6.202733154,1004518,nanno
p_h_7_6_4,7.690646973,1004578,nanno
p_h_8_2_7,7.931887207,1004578,nanno
p_h_8_2_5,7.780106201,1004578,nanno
p_h_7_6_6,6.20380127,1004578,nanno
p_h_7_6_4,7.690646973,1004638,nanno
p_h_8_2_7,7.930819092,1004638,nanno
p_h_8_2_5,7.780106201,1004638,nanno
p_h_7_6_6,6.20380127,1004638,nanno
p_h_7_6_4,7.690646973,1004698,nanno
p_h_8_2_7,7.929750977,1004698,nanno
p_h_8_2_5,7.780106201,1004698,nanno
p_h_7_6_6,6.20380127,1004698,nanno
p_h_7_6_4,7.690646973,1004758,nanno
p_h_8_2_7,7.928682861,1004758,nanno
p_h_8_2_5,7.779038086,1004758,nanno
p_h_7_6_6,6.204869385,1004758,nanno
p_h_7_6_4,7.690646973,1004818,nanno
p_h_8_2_7,7.928682861,1004818,nanno
p_h_8_2_5,7.779038086,1004818,nanno
p_h_7_6_6,6.204869385,1004818,nanno
p_h_7_6_4,7.690646973,1004878,nanno
p_h_8_2_7,7.927614746,1004878,nanno
p_h_8_2_5,7.779038086,1004878,nanno
p_h_7_6_6,6.2059375,1004878,nanno
p_h_7_6_4,7.690646973,1004938,nanno
p_h_8_2_7,7.927614746,1004938,nanno
p_h_8_2_5,7.779038086,1004938,nanno
p_h_7_6_6,6.207005615,1004938,nanno
p_h_7_6_4,7.690646973,1004998,nanno
p_h_8_2_7,7.925478516,1004998,nanno
p_h_8_2_5,7.779038086,1004998,nanno
p_h_7_6_6,6.207005615,1004998,nanno
p_h_7_6_4,7.691715088,1005058,nanno
p_h_8_2_7,7.925478516,1005058,nanno
p_h_8_2_5,7.779038086,1005058,nanno
p_h_7_6_6,6.20807373,1005058,nanno
p_h_7_6_4,7.691715088,1005118,nanno
p_h_8_2_7,7.9244104,1005118,nanno
p_h_8_2_5,7.779038086,1005118,nanno
p_h_7_6_6,6.20807373,1005118,nanno
p_h_7_6_4,7.691715088,1005178,nanno
p_h_8_2_7,7.9244104,1005178,nanno
p_h_8_2_5,7.777969971,1005178,nanno
p_h_7_6_6,6.209141846,1005178,nanno
p_h_7_6_4,7.691715088,1005238,nanno
p_h_8_2_7,7.923342285,1005238,nanno
p_h_8_2_5,7.777969971,1005238,nanno
p_h_7_6_6,6.210209961,1005238,nanno
p_h_7_6_4,7.691715088,1005298,nanno
p_h_8_2_7,7.923342285,1005298,nanno
p_h_8_2_5,7.777969971,1005298,nanno
p_h_7_6_6,6.211278076,1005298,nanno
p_h_7_6_4,7.691715088,1005358,nanno
p_h_8_2_7,7.92227417,1005358,nanno
p_h_8_2_5,7.777969971,1005358,nanno
p_h_7_6_6,6.212346191,1005358,nanno
p_h_7_6_4,7.691715088,1005418,nanno
p_h_8_2_7,7.918001709,1005418,nanno
p_h_8_2_5,7.776901855,1005418,nanno
p_h_7_6_6,6.213414307,1005418,nanno
p_h_7_6_4,7.691715088,1005478,nanno
p_h_8_2_7,7.914797363,1005478,nanno
p_h_8_2_5,7.776901855,1005478,nanno
p_h_7_6_6,6.212346191,1005478,nanno
p_h_7_6_4,7.692783203,1005538,nanno
p_h_8_2_7,7.918001709,1005538,nanno
p_h_8_2_5,7.776901855,1005538,nanno
p_h_7_6_6,6.215550537,1005538,nanno
p_h_7_6_4,7.675693359,1005598,nanno
p_h_8_2_7,7.919069824,1005598,nanno
p_h_8_2_5,7.777969971,1005598,nanno
p_h_7_6_6,6.218754883,1005598,nanno
p_h_7_6_4,7.474887695,1005658,nanno
p_h_8_2_7,7.92227417,1005658,nanno
p_h_8_2_5,7.779038086,1005658,nanno
p_h_7_6_6,6.221959229,1005658,nanno
p_h_7_6_4,7.185428467,1005718,nanno
p_h_8_2_7,7.9244104,1005718,nanno
p_h_8_2_5,7.780106201,1005718,nanno
p_h_7_6_6,6.227299805,1005718,nanno
p_h_7_6_4,7.116000977,1005778,nanno
p_h_8_2_7,7.927614746,1005778,nanno
p_h_8_2_5,7.781174316,1005778,nanno
p_h_7_6_6,6.232640381,1005778,nanno
p_h_7_6_4,7.094638672,1005838,nanno
p_h_8_2_7,7.931887207,1005838,nanno
p_h_8_2_5,7.781174316,1005838,nanno
p_h_7_6_6,6.237980957,1005838,nanno
